Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,City,Payment Method,Customer Ratings,Mobile Model
2014,4,5,2023,Thursday,Apple,6,35784.22,Gorakhpur,Debit Card,5,iPhone SE
2015,5,5,2023,Friday,Xiaomi,7,35489.84,Bangalore,Credit Card,4,Redmi Note 10
2016,5,5,2023,Friday,Vivo,4,35023.19,Ranchi,Debit Card,5,Vivo V20
2017,5,5,2023,Friday,OnePlus,6,49827.9,Delhi,Credit Card,4,OnePlus 9
2018,5,5,2023,Friday,OnePlus,7,39389.68,Delhi,UPI,1,OnePlus 9
2019,6,5,2023,Saturday,Xiaomi,4,41045.95,Coimbatore,Credit Card,2,Redmi 9
2020,6,5,2023,Saturday,Apple,8,35941.36,Rajkot,Credit Card,2,iPhone 12
2021,6,5,2023,Saturday,OnePlus,9,69501.97,Bhopal,Credit Card,2,OnePlus 8T
2022,7,5,2023,Sunday,Xiaomi,1,65653.68,Vadodara,Debit Card,4,Mi 11
2023,7,5,2023,Sunday,Samsung,7,28463.45,Chennai,Credit Card,1,Galaxy Note 20
2024,7,5,2023,Sunday,Apple,9,16695.64,Mumbai,Debit Card,5,iPhone SE
2025,7,5,2023,Sunday,Vivo,5,60385.88,Rajkot,Cash,4,Vivo V20
2026,8,5,2023,Monday,OnePlus,2,69830.22,Gorakhpur,Cash,4,OnePlus 8T
2027,8,5,2023,Monday,Xiaomi,6,27556.53,Chennai,UPI,4,Mi 11
2028,8,5,2023,Monday,Samsung,7,31467.1,Mumbai,UPI,4,Galaxy A51
2029,9,5,2023,Tuesday,Vivo,2,66497.99,Delhi,Debit Card,4,Vivo S1
2030,9,5,2023,Tuesday,Xiaomi,2,52667.77,Lucknow,Credit Card,2,Redmi 9
2031,9,5,2023,Tuesday,Xiaomi,1,27738.3,Delhi,Credit Card,4,Mi 11
2032,9,5,2023,Tuesday,Vivo,4,44862.79,Chennai,Cash,5,Vivo S1
2033,10,5,2023,Wednesday,Samsung,7,66653.77,Coimbatore,Debit Card,1,Galaxy Note 20
2034,10,5,2023,Wednesday,Samsung,9,58708.79,Coimbatore,Credit Card,5,Galaxy S21
2035,10,5,2023,Wednesday,Apple,3,54509.96,Patna,Credit Card,4,iPhone 11
2036,10,5,2023,Wednesday,OnePlus,7,54219.78,Mumbai,Debit Card,2,OnePlus 9
2037,11,5,2023,Thursday,Vivo,7,20681.22,Mumbai,UPI,1,Vivo Y51
2038,11,5,2023,Thursday,Vivo,7,59480.87,Vadodara,Debit Card,5,Vivo V20
2039,11,5,2023,Thursday,Vivo,2,26567.12,Delhi,Debit Card,1,Vivo Y51
2040,11,5,2023,Thursday,Samsung,6,65822,Patna,Credit Card,1,Galaxy Note 20
2041,12,5,2023,Friday,OnePlus,2,31878.4,Mumbai,Cash,1,OnePlus 8T
2042,12,5,2023,Friday,Apple,6,61459.62,Gorakhpur,Credit Card,4,iPhone 11
2043,12,5,2023,Friday,Xiaomi,3,25974.01,Delhi,Credit Card,4,Redmi 9
2044,12,5,2023,Friday,Xiaomi,2,40871.62,Patna,Credit Card,4,Mi 11
2045,13,5,2023,Saturday,Vivo,6,16413.12,Delhi,Debit Card,2,Vivo Y51
2046,13,5,2023,Saturday,OnePlus,2,49607.13,Coimbatore,Debit Card,5,OnePlus Nord
2047,13,5,2023,Saturday,Samsung,5,60164.76,Delhi,Credit Card,2,Galaxy A51
2048,14,5,2023,Sunday,OnePlus,2,53106.84,Delhi,Credit Card,5,OnePlus Nord
2049,14,5,2023,Sunday,OnePlus,3,41395.51,Madurai,Cash,1,OnePlus Nord
2050,14,5,2023,Sunday,Samsung,3,12706.95,Mumbai,UPI,5,Galaxy A51
2051,14,5,2023,Sunday,Vivo,6,66006.46,Delhi,Credit Card,5,Vivo S1
2052,15,5,2023,Monday,OnePlus,6,52329.37,Kolkata,Debit Card,1,OnePlus Nord
2053,15,5,2023,Monday,Xiaomi,3,54751.85,Bangalore,UPI,2,Redmi 9
2054,15,5,2023,Monday,Samsung,3,57680.83,Mumbai,UPI,5,Galaxy A51
2055,15,5,2023,Monday,Apple,1,54864.61,Mumbai,Cash,2,iPhone SE
2056,16,5,2023,Tuesday,Vivo,7,36466.97,Patna,UPI,2,Vivo S1
2057,16,5,2023,Tuesday,Samsung,8,54017.31,Rajkot,Credit Card,4,Galaxy S21
2058,16,5,2023,Tuesday,Apple,2,47501.61,Mumbai,Credit Card,1,iPhone 11
2059,16,5,2023,Tuesday,Apple,4,61240.98,Bhopal,Debit Card,1,iPhone 11
2060,17,5,2023,Wednesday,OnePlus,7,58147.59,Delhi,Credit Card,4,OnePlus Nord
2061,17,5,2023,Wednesday,OnePlus,8,12482.46,Bhopal,Credit Card,2,OnePlus Nord
2062,17,5,2023,Wednesday,OnePlus,1,32733.23,Kolkata,Cash,4,OnePlus 9
2063,18,5,2023,Thursday,Samsung,4,12082.97,Delhi,UPI,1,Galaxy A51
2064,18,5,2023,Thursday,Samsung,6,16124.5,Indore,Cash,1,Galaxy S21
2065,18,5,2023,Thursday,Vivo,3,46084.64,Bhopal,UPI,4,Vivo Y51
2066,18,5,2023,Thursday,OnePlus,5,62429.31,Bangalore,Cash,1,OnePlus 8T
2067,19,5,2023,Friday,Apple,9,17189.49,Patna,Debit Card,1,iPhone SE
2068,19,5,2023,Friday,Xiaomi,3,37065.36,Hyderabad,Cash,4,Redmi Note 10
2069,19,5,2023,Friday,Vivo,5,64652.73,Patna,Cash,5,Vivo V20
2070,20,5,2023,Saturday,Samsung,8,58858.06,Delhi,Debit Card,4,Galaxy Note 20
2071,20,5,2023,Saturday,Vivo,6,41180.07,Bangalore,Credit Card,5,Vivo Y51
2072,20,5,2023,Saturday,Vivo,4,56294.29,Indore,Credit Card,4,Vivo V20
2073,20,5,2023,Saturday,Vivo,8,41361.63,Mumbai,Debit Card,4,Vivo V20
2074,21,5,2023,Sunday,Vivo,3,19485.54,Delhi,Debit Card,2,Vivo Y51
2075,21,5,2023,Sunday,Xiaomi,3,17484.17,Delhi,Cash,4,Redmi Note 10
2076,21,5,2023,Sunday,OnePlus,4,21302.09,Delhi,Debit Card,4,OnePlus 8T
2077,22,5,2023,Monday,Apple,9,31055.33,Lucknow,Debit Card,2,iPhone 12
2078,22,5,2023,Monday,Vivo,5,65831.76,Ludhiana,UPI,4,Vivo S1
2079,22,5,2023,Monday,Vivo,8,57980.7,Hyderabad,UPI,4,Vivo Y51
2080,23,5,2023,Tuesday,Vivo,6,35968.09,Coimbatore,Credit Card,2,Vivo V20
2081,23,5,2023,Tuesday,OnePlus,3,39584.6,Kanpur,Debit Card,5,OnePlus 8T
2082,23,5,2023,Tuesday,Samsung,8,25936.57,Ludhiana,Cash,4,Galaxy S21
2083,23,5,2023,Tuesday,Samsung,9,52261.18,Delhi,Credit Card,1,Galaxy A51
2084,24,5,2023,Wednesday,Xiaomi,8,58165.94,Lucknow,Credit Card,2,Redmi 9
2085,24,5,2023,Wednesday,Samsung,4,24334.28,Ludhiana,Credit Card,1,Galaxy A51
2086,24,5,2023,Wednesday,Vivo,6,12509.3,Indore,Debit Card,2,Vivo Y51
2087,25,5,2023,Thursday,Vivo,1,47433.34,Chennai,Debit Card,5,Vivo S1
2088,25,5,2023,Thursday,Vivo,4,43750.73,Madurai,Cash,2,Vivo Y51
2089,25,5,2023,Thursday,Xiaomi,8,34127.87,Mumbai,Cash,4,Redmi 9
2090,25,5,2023,Thursday,Vivo,1,48633.64,Jodhpur,Credit Card,1,Vivo Y51
2091,26,5,2023,Friday,Samsung,3,43036.8,Delhi,Debit Card,1,Galaxy A51
2092,26,5,2023,Friday,OnePlus,1,25034.89,Delhi,Cash,2,OnePlus 9
2093,26,5,2023,Friday,OnePlus,9,33863.74,Chennai,UPI,4,OnePlus 9
2094,26,5,2023,Friday,Apple,2,35686.81,Mumbai,UPI,4,iPhone 11
2095,27,5,2023,Saturday,Samsung,9,62814.88,Ludhiana,Credit Card,2,Galaxy A51
2096,27,5,2023,Saturday,Vivo,4,67654.25,Delhi,UPI,4,Vivo S1
2097,27,5,2023,Saturday,OnePlus,2,63580.08,Delhi,Credit Card,5,OnePlus 9
2098,27,5,2023,Saturday,Samsung,4,53150.68,Kanpur,Debit Card,2,Galaxy A51
2099,28,5,2023,Sunday,OnePlus,6,45099.56,Delhi,Credit Card,4,OnePlus Nord
2100,28,5,2023,Sunday,Vivo,7,51355.7,Kolkata,Credit Card,5,Vivo Y51
2101,28,5,2023,Sunday,OnePlus,3,66346.55,Vadodara,Debit Card,2,OnePlus 9
2102,29,5,2023,Monday,Apple,3,24999.92,Delhi,Cash,5,iPhone SE
2103,29,5,2023,Monday,Apple,8,42107.23,Delhi,Cash,4,iPhone SE
2104,29,5,2023,Monday,OnePlus,5,51376.48,Bangalore,Cash,4,OnePlus 8T
2105,30,5,2023,Tuesday,Samsung,4,50754.82,Ranchi,Cash,4,Galaxy Note 20
2106,30,5,2023,Tuesday,Samsung,7,25136.74,Jodhpur,Credit Card,4,Galaxy Note 20
2107,30,5,2023,Tuesday,Samsung,7,45203.89,Ranchi,Cash,4,Galaxy Note 20
2108,30,5,2023,Tuesday,OnePlus,9,57754.79,Delhi,UPI,4,OnePlus Nord
2109,31,5,2023,Wednesday,Samsung,9,38504.74,Mumbai,UPI,2,Galaxy A51
2110,31,5,2023,Wednesday,Vivo,5,57597.88,Mumbai,Cash,2,Vivo S1
2111,31,5,2023,Wednesday,Apple,8,31592.96,Gorakhpur,UPI,5,iPhone 11
2112,31,5,2023,Wednesday,Vivo,1,66325.61,Delhi,UPI,2,Vivo S1
2113,1,6,2023,Thursday,Samsung,9,42035.71,Hyderabad,Debit Card,2,Galaxy S21
2114,1,6,2023,Thursday,Vivo,8,45756.88,Delhi,Debit Card,5,Vivo V20
2115,1,6,2023,Thursday,Samsung,6,11881.69,Bhopal,Cash,1,Galaxy A51
2116,2,6,2023,Friday,OnePlus,3,20216.15,Chennai,Credit Card,4,OnePlus 8T
2117,2,6,2023,Friday,Vivo,3,47976.03,Lucknow,Credit Card,2,Vivo V20
2118,2,6,2023,Friday,OnePlus,8,35192.22,Rajkot,Debit Card,5,OnePlus Nord
2119,2,6,2023,Friday,OnePlus,5,40489.83,Gorakhpur,Debit Card,4,OnePlus 9
2120,3,6,2023,Saturday,Xiaomi,7,13778.28,Madurai,Credit Card,4,Redmi Note 10
2121,3,6,2023,Saturday,Samsung,5,60048.11,Hyderabad,Cash,2,Galaxy S21
2122,3,6,2023,Saturday,Apple,8,57070.34,Mumbai,Credit Card,4,iPhone 12
2123,3,6,2023,Saturday,Samsung,4,21121.24,Mumbai,Credit Card,5,Galaxy A51
2124,4,6,2023,Sunday,Apple,2,48059.76,Ludhiana,UPI,5,iPhone 12
2125,4,6,2023,Sunday,Samsung,3,59098.91,Delhi,Credit Card,5,Galaxy A51
2126,4,6,2023,Sunday,OnePlus,8,48451.25,Delhi,Debit Card,5,OnePlus 9
2127,4,6,2023,Sunday,Vivo,7,28623.89,Delhi,Cash,5,Vivo V20
2128,5,6,2023,Monday,Vivo,2,49366.67,Kolkata,Credit Card,4,Vivo V20
2129,5,6,2023,Monday,Xiaomi,6,22627.7,Gorakhpur,UPI,5,Redmi 9
2130,5,6,2023,Monday,Apple,9,29095.3,Lucknow,Debit Card,4,iPhone 12
2131,6,6,2023,Tuesday,Apple,4,24404.18,Ludhiana,Debit Card,4,iPhone 12
2132,6,6,2023,Tuesday,Apple,9,43415.51,Bhopal,UPI,4,iPhone 11
2133,6,6,2023,Tuesday,OnePlus,2,16493.6,Mumbai,Debit Card,4,OnePlus 9
2134,7,6,2023,Wednesday,Apple,2,65998.62,Bangalore,UPI,1,iPhone 11
2135,7,6,2023,Wednesday,Vivo,9,30010.74,Lucknow,Debit Card,2,Vivo S1
2136,7,6,2023,Wednesday,OnePlus,7,23138.21,Coimbatore,Debit Card,4,OnePlus 9
2137,8,6,2023,Thursday,Samsung,7,39792.99,Hyderabad,Debit Card,1,Galaxy S21
2138,8,6,2023,Thursday,Apple,1,26619.87,Gorakhpur,Debit Card,4,iPhone 11
2139,8,6,2023,Thursday,Apple,6,42094.25,Ludhiana,UPI,4,iPhone 11
2140,8,6,2023,Thursday,Samsung,7,30910.55,Indore,Credit Card,4,Galaxy S21
2141,9,6,2023,Friday,Apple,6,17924.01,Mumbai,Debit Card,5,iPhone SE
2142,9,6,2023,Friday,Samsung,6,25953.71,Chennai,UPI,4,Galaxy Note 20
2143,9,6,2023,Friday,OnePlus,2,36306.39,Mumbai,UPI,4,OnePlus 9
2144,9,6,2023,Friday,Vivo,6,11817.59,Lucknow,UPI,2,Vivo Y51
2145,10,6,2023,Saturday,Samsung,4,56238.55,Mumbai,Credit Card,4,Galaxy A51
2146,10,6,2023,Saturday,Xiaomi,9,47309.47,Delhi,Cash,1,Mi 11
2147,10,6,2023,Saturday,Samsung,1,46081.58,Coimbatore,UPI,4,Galaxy S21
2148,10,6,2023,Saturday,Apple,8,42763,Delhi,UPI,1,iPhone 11
2149,11,6,2023,Sunday,OnePlus,5,45418.79,Hyderabad,UPI,5,OnePlus Nord
2150,11,6,2023,Sunday,OnePlus,1,66079.12,Delhi,Credit Card,5,OnePlus 9
2151,11,6,2023,Sunday,Samsung,4,10514.15,Coimbatore,Debit Card,2,Galaxy S21
2152,12,6,2023,Monday,Vivo,1,12867.98,Kolkata,Credit Card,4,Vivo V20
2153,12,6,2023,Monday,Xiaomi,6,21489.6,Delhi,UPI,2,Redmi Note 10
2154,12,6,2023,Monday,OnePlus,2,20038.08,Delhi,Cash,1,OnePlus Nord
2155,12,6,2023,Monday,Apple,5,20871.67,Hyderabad,UPI,2,iPhone 12
2156,13,6,2023,Tuesday,Apple,7,50316.63,Vadodara,Debit Card,1,iPhone SE
2157,13,6,2023,Tuesday,Vivo,2,37569,Delhi,Cash,2,Vivo S1
2158,13,6,2023,Tuesday,OnePlus,6,69506.73,Delhi,Cash,5,OnePlus 8T
2159,13,6,2023,Tuesday,Samsung,6,23613.15,Ranchi,Credit Card,4,Galaxy Note 20
2160,14,6,2023,Wednesday,Apple,5,28649.81,Mumbai,Credit Card,2,iPhone 12
2161,14,6,2023,Wednesday,Vivo,5,69054.44,Kanpur,Debit Card,1,Vivo V20
2162,14,6,2023,Wednesday,OnePlus,3,59905.49,Mumbai,Credit Card,4,OnePlus Nord
2163,14,6,2023,Wednesday,OnePlus,2,38187.95,Patna,Debit Card,5,OnePlus 8T
2164,15,6,2023,Thursday,OnePlus,7,43275.81,Delhi,Cash,5,OnePlus 9
2165,15,6,2023,Thursday,OnePlus,1,60590.68,Hyderabad,Cash,4,OnePlus 9
2166,15,6,2023,Thursday,OnePlus,6,38858.81,Delhi,Cash,4,OnePlus Nord
2167,15,6,2023,Thursday,Apple,6,22361.42,Mumbai,Debit Card,2,iPhone 11
2168,16,6,2023,Friday,Vivo,3,59706.67,Kanpur,Credit Card,5,Vivo V20
2169,16,6,2023,Friday,OnePlus,2,42266.35,Indore,Credit Card,2,OnePlus 9
2170,16,6,2023,Friday,Xiaomi,2,19182.56,Lucknow,Credit Card,2,Redmi Note 10
2171,17,6,2023,Saturday,Xiaomi,9,40335.15,Chennai,UPI,1,Redmi Note 10
2172,17,6,2023,Saturday,Vivo,5,34792.2,Mumbai,Cash,2,Vivo V20
2173,17,6,2023,Saturday,Samsung,7,62610.55,Mumbai,Cash,4,Galaxy S21
2174,18,6,2023,Sunday,Samsung,5,17563.33,Bhopal,UPI,4,Galaxy Note 20
2175,18,6,2023,Sunday,Samsung,7,62512.59,Bhopal,Cash,4,Galaxy A51
2176,18,6,2023,Sunday,Xiaomi,4,40732.66,Jodhpur,Cash,1,Redmi 9
2177,18,6,2023,Sunday,Samsung,8,34261.87,Mumbai,UPI,4,Galaxy A51
2178,19,6,2023,Monday,Apple,7,19718.03,Delhi,Cash,4,iPhone 12
2179,19,6,2023,Monday,OnePlus,5,52049.08,Delhi,Credit Card,4,OnePlus Nord
2180,19,6,2023,Monday,Xiaomi,6,65608.4,Coimbatore,UPI,4,Mi 11
2181,20,6,2023,Tuesday,Vivo,5,32522.64,Jodhpur,Cash,5,Vivo V20
2182,20,6,2023,Tuesday,Vivo,7,24495.1,Delhi,Credit Card,2,Vivo Y51
2183,20,6,2023,Tuesday,OnePlus,2,43292.02,Vadodara,Debit Card,2,OnePlus 9
2184,21,6,2023,Wednesday,Xiaomi,5,57771.16,Patna,Cash,4,Redmi Note 10
2185,21,6,2023,Wednesday,Samsung,3,10226.06,Bangalore,UPI,4,Galaxy A51
2186,21,6,2023,Wednesday,Samsung,9,47882.65,Delhi,Credit Card,4,Galaxy Note 20
2187,21,6,2023,Wednesday,Apple,6,45790.96,Kolkata,Debit Card,1,iPhone SE
2188,22,6,2023,Thursday,Apple,3,29089.13,Madurai,Debit Card,4,iPhone 12
2189,22,6,2023,Thursday,Samsung,7,37085.38,Delhi,Cash,4,Galaxy Note 20
2190,22,6,2023,Thursday,Vivo,4,24817.79,Ludhiana,Debit Card,4,Vivo Y51
2191,22,6,2023,Thursday,Vivo,3,57393.14,Mumbai,UPI,4,Vivo V20
2192,23,6,2023,Friday,Apple,8,48072.1,Delhi,Debit Card,5,iPhone SE
2193,23,6,2023,Friday,OnePlus,4,41962.7,Indore,Cash,4,OnePlus 9
2194,23,6,2023,Friday,Samsung,1,33551.57,Patna,Debit Card,5,Galaxy Note 20
2195,24,6,2023,Saturday,Apple,6,27483.06,Mumbai,Cash,4,iPhone 11
2196,24,6,2023,Saturday,Apple,1,59364.19,Patna,Debit Card,1,iPhone 11
2197,24,6,2023,Saturday,Samsung,5,37084.46,Delhi,Credit Card,2,Galaxy S21
2198,24,6,2023,Saturday,Samsung,7,40086.85,Lucknow,Cash,2,Galaxy Note 20
2199,25,6,2023,Sunday,Vivo,6,41249.72,Bhopal,UPI,2,Vivo Y51
2200,25,6,2023,Sunday,OnePlus,2,36902.02,Delhi,UPI,2,OnePlus Nord
2201,25,6,2023,Sunday,OnePlus,4,25365.31,Ranchi,Debit Card,4,OnePlus Nord
2202,26,6,2023,Monday,Samsung,2,17220.43,Mumbai,Credit Card,2,Galaxy Note 20
2203,26,6,2023,Monday,Xiaomi,1,15912.24,Mumbai,Debit Card,4,Redmi 9
2204,26,6,2023,Monday,Apple,3,55447.75,Patna,Debit Card,1,iPhone 12
2205,26,6,2023,Monday,Apple,3,23411.67,Vadodara,Credit Card,4,iPhone SE
2206,27,6,2023,Tuesday,Samsung,7,13340.37,Rajkot,Cash,4,Galaxy A51
2207,27,6,2023,Tuesday,Xiaomi,1,57851.04,Mumbai,UPI,4,Redmi 9
2208,27,6,2023,Tuesday,Vivo,9,19243.7,Mumbai,Credit Card,4,Vivo S1
2209,28,6,2023,Wednesday,Samsung,6,47508.77,Mumbai,Debit Card,4,Galaxy S21
2210,28,6,2023,Wednesday,Samsung,4,30318.6,Delhi,Cash,4,Galaxy A51
2211,28,6,2023,Wednesday,Apple,3,17588.82,Delhi,Debit Card,1,iPhone 11
2212,28,6,2023,Wednesday,Samsung,3,34868.86,Ludhiana,Cash,5,Galaxy A51
2213,29,6,2023,Thursday,Samsung,2,10888.53,Lucknow,UPI,4,Galaxy A51
2214,29,6,2023,Thursday,Samsung,2,60462.7,Patna,UPI,4,Galaxy Note 20
2215,29,6,2023,Thursday,Apple,5,40809.88,Delhi,Cash,4,iPhone 12
2216,30,6,2023,Friday,Vivo,9,18349.6,Ludhiana,UPI,2,Vivo Y51
2217,30,6,2023,Friday,Vivo,2,24218.82,Hyderabad,Debit Card,2,Vivo Y51
2218,30,6,2023,Friday,Samsung,2,36878.51,Delhi,Cash,1,Galaxy Note 20
2219,1,7,2023,Saturday,Apple,6,21332.16,Ludhiana,Debit Card,2,iPhone 11
2220,1,7,2023,Saturday,Vivo,2,26115.95,Hyderabad,Cash,5,Vivo S1
2221,1,7,2023,Saturday,Vivo,4,42063.13,Delhi,Debit Card,4,Vivo S1
2222,2,7,2023,Sunday,Vivo,6,59956.54,Delhi,UPI,1,Vivo S1
2223,2,7,2023,Sunday,Apple,5,34110.38,Vadodara,Credit Card,2,iPhone SE
2224,2,7,2023,Sunday,Apple,1,53018.52,Bhopal,Debit Card,2,iPhone 12
2225,2,7,2023,Sunday,Samsung,6,62601.05,Bangalore,Cash,4,Galaxy A51
2226,3,7,2023,Monday,OnePlus,1,22978.06,Hyderabad,UPI,1,OnePlus Nord
2227,3,7,2023,Monday,Vivo,3,58431.52,Kanpur,Cash,4,Vivo V20
2228,3,7,2023,Monday,OnePlus,5,55444.13,Kolkata,Debit Card,1,OnePlus 8T
2229,4,7,2023,Tuesday,Apple,5,31416.24,Jodhpur,Cash,2,iPhone SE
2230,4,7,2023,Tuesday,Apple,6,69371.2,Delhi,Cash,4,iPhone SE
2231,4,7,2023,Tuesday,Apple,8,25754.34,Lucknow,Debit Card,4,iPhone 11
2232,5,7,2023,Wednesday,OnePlus,5,25288.2,Lucknow,UPI,5,OnePlus Nord
2233,5,7,2023,Wednesday,Apple,1,56335.55,Mumbai,UPI,4,iPhone 11
2234,5,7,2023,Wednesday,Samsung,5,36079.44,Jodhpur,Debit Card,1,Galaxy Note 20
2235,5,7,2023,Wednesday,Apple,3,29847.7,Delhi,UPI,5,iPhone 11
2236,6,7,2023,Thursday,Xiaomi,4,20719.77,Hyderabad,Credit Card,4,Redmi 9
2237,6,7,2023,Thursday,OnePlus,8,55919.95,Rajkot,Cash,4,OnePlus 8T
2238,6,7,2023,Thursday,Xiaomi,7,57179.31,Delhi,Debit Card,5,Redmi 9
2239,6,7,2023,Thursday,Apple,5,43993.84,Bangalore,Credit Card,2,iPhone 12
2240,7,7,2023,Friday,Samsung,2,67438.82,Mumbai,Cash,4,Galaxy Note 20
2241,7,7,2023,Friday,Vivo,6,29089.8,Madurai,Debit Card,4,Vivo S1
2242,7,7,2023,Friday,Apple,6,23177.14,Chennai,UPI,2,iPhone 11
2243,8,7,2023,Saturday,Samsung,6,50648.01,Coimbatore,Debit Card,4,Galaxy A51
2244,8,7,2023,Saturday,OnePlus,9,55504.52,Coimbatore,Debit Card,2,OnePlus Nord
2245,8,7,2023,Saturday,Xiaomi,8,23494.36,Mumbai,Cash,2,Redmi Note 10
2246,9,7,2023,Sunday,Xiaomi,8,14596.65,Mumbai,Cash,2,Mi 11
2247,9,7,2023,Sunday,Xiaomi,1,58630.99,Bhopal,Cash,5,Redmi 9
2248,9,7,2023,Sunday,OnePlus,5,68590.12,Rajkot,Credit Card,4,OnePlus 9
2249,9,7,2023,Sunday,Samsung,7,48680.34,Hyderabad,UPI,2,Galaxy A51
2250,10,7,2023,Monday,OnePlus,6,26672.01,Indore,Debit Card,4,OnePlus Nord
2251,10,7,2023,Monday,Xiaomi,5,69800.36,Chennai,Debit Card,2,Redmi Note 10
2252,10,7,2023,Monday,Apple,8,63596,Rajkot,UPI,2,iPhone 11
2253,10,7,2023,Monday,Vivo,3,40802.84,Lucknow,Debit Card,2,Vivo V20
2254,11,7,2023,Tuesday,OnePlus,6,59519.28,Delhi,Cash,5,OnePlus 8T
2255,11,7,2023,Tuesday,OnePlus,5,58949.23,Delhi,Debit Card,2,OnePlus Nord
2256,11,7,2023,Tuesday,Samsung,8,66087.94,Mumbai,UPI,2,Galaxy A51
2257,11,7,2023,Tuesday,Samsung,4,60455.43,Hyderabad,Credit Card,2,Galaxy S21
2258,12,7,2023,Wednesday,OnePlus,8,48620.75,Bangalore,Credit Card,2,OnePlus 9
2259,12,7,2023,Wednesday,Xiaomi,2,46558.22,Mumbai,UPI,2,Redmi Note 10
2260,12,7,2023,Wednesday,Vivo,9,38041.44,Mumbai,Debit Card,2,Vivo S1
2261,12,7,2023,Wednesday,Samsung,9,47589.14,Bhopal,Debit Card,4,Galaxy Note 20
2262,13,7,2023,Thursday,Xiaomi,6,57713,Ranchi,Credit Card,2,Redmi Note 10
2263,13,7,2023,Thursday,Apple,4,68142.26,Mumbai,Debit Card,2,iPhone 11
2264,13,7,2023,Thursday,Samsung,4,38037.24,Madurai,Credit Card,5,Galaxy S21
2265,13,7,2023,Thursday,Xiaomi,6,44419.19,Chennai,UPI,2,Redmi Note 10
2266,14,7,2023,Friday,Xiaomi,5,36688.33,Indore,UPI,5,Redmi Note 10
2267,14,7,2023,Friday,Vivo,6,50109.32,Delhi,Debit Card,3,Vivo V20
2268,14,7,2023,Friday,Vivo,7,47795.23,Mumbai,Cash,5,Vivo S1
2269,15,7,2023,Saturday,Apple,7,11070.03,Vadodara,Cash,3,iPhone SE
2270,15,7,2023,Saturday,Xiaomi,9,42469.69,Delhi,Credit Card,3,Redmi Note 10
2271,15,7,2023,Saturday,Xiaomi,8,15309.21,Delhi,UPI,5,Redmi 9
2272,15,7,2023,Saturday,Vivo,6,11583.02,Delhi,Credit Card,4,Vivo S1
2273,16,7,2023,Sunday,Samsung,6,57471.83,Ludhiana,UPI,5,Galaxy A51
2274,16,7,2023,Sunday,Samsung,5,25518.99,Mumbai,Credit Card,2,Galaxy A51
2275,16,7,2023,Sunday,OnePlus,1,30439.3,Ranchi,Credit Card,5,OnePlus 8T
2276,17,7,2023,Monday,Vivo,9,13845.08,Ranchi,Credit Card,4,Vivo Y51
2277,17,7,2023,Monday,OnePlus,9,20770.02,Bangalore,Debit Card,5,OnePlus Nord
2278,17,7,2023,Monday,Vivo,9,55936.29,Delhi,Cash,4,Vivo Y51
2279,18,7,2023,Tuesday,Apple,8,39611.85,Mumbai,UPI,2,iPhone 12
2280,18,7,2023,Tuesday,Xiaomi,3,62840.11,Delhi,Credit Card,2,Mi 11
2281,18,7,2023,Tuesday,Apple,1,33834.53,Mumbai,Cash,4,iPhone 12
2282,19,7,2023,Wednesday,Vivo,8,26122.04,Delhi,Credit Card,4,Vivo Y51
2283,19,7,2023,Wednesday,Xiaomi,7,30855.99,Delhi,Credit Card,4,Mi 11
2284,19,7,2023,Wednesday,Samsung,5,52766.31,Gorakhpur,UPI,2,Galaxy S21
2285,19,7,2023,Wednesday,Samsung,7,43300.34,Coimbatore,Debit Card,3,Galaxy S21
2286,20,7,2023,Thursday,OnePlus,4,64251.47,Kanpur,Credit Card,4,OnePlus Nord
2287,20,7,2023,Thursday,Vivo,9,46130.13,Coimbatore,UPI,2,Vivo Y51
2288,20,7,2023,Thursday,Vivo,2,39581.09,Delhi,Debit Card,2,Vivo V20
2289,21,7,2023,Friday,Samsung,9,57145.16,Patna,Debit Card,4,Galaxy A51
2290,21,7,2023,Friday,Apple,9,66852.03,Chennai,Cash,3,iPhone 12
2291,21,7,2023,Friday,Xiaomi,5,31350.75,Mumbai,Cash,2,Redmi 9
2292,22,7,2023,Saturday,Apple,1,24992.57,Madurai,Credit Card,2,iPhone SE
2293,22,7,2023,Saturday,Apple,7,46973.04,Vadodara,Cash,3,iPhone 12
2294,22,7,2023,Saturday,Samsung,4,39932.37,Bangalore,UPI,2,Galaxy S21
2295,22,7,2023,Saturday,Samsung,9,69351.13,Ranchi,UPI,3,Galaxy Note 20
2296,23,7,2023,Sunday,Samsung,6,37741.71,Delhi,Cash,5,Galaxy Note 20
2297,23,7,2023,Sunday,OnePlus,3,14459.89,Mumbai,UPI,5,OnePlus Nord
2298,23,7,2023,Sunday,Apple,6,68642.14,Delhi,UPI,5,iPhone 12
2299,24,7,2023,Monday,Vivo,6,60615.22,Delhi,Credit Card,2,Vivo Y51
2300,24,7,2023,Monday,Xiaomi,5,20695.01,Delhi,Credit Card,5,Redmi 9
2301,24,7,2023,Monday,OnePlus,2,64276.32,Mumbai,UPI,2,OnePlus 8T
2302,25,7,2023,Tuesday,Vivo,2,30440.01,Kanpur,Cash,2,Vivo S1
2303,25,7,2023,Tuesday,Apple,7,32626.72,Bangalore,UPI,5,iPhone 11
